Video ID,Title,Comment
ppUGbXVFKoQ,Relaxing TV For Dogs - Helped over 4 million Dogs Worldwide -with calming Therapy Music,Why the are there COMMERCIALS ON THIS ???
ppUGbXVFKoQ,Relaxing TV For Dogs - Helped over 4 million Dogs Worldwide -with calming Therapy Music,oof u made my dog ich its butt
ppUGbXVFKoQ,Relaxing TV For Dogs - Helped over 4 million Dogs Worldwide -with calming Therapy Music,I love this music my dog loves it to😘
ppUGbXVFKoQ,Relaxing TV For Dogs - Helped over 4 million Dogs Worldwide -with calming Therapy Music,love this
iPa_ARf2KAU,TV for Dogs : Dog Relaxation TV &amp; Videos - Zebra Fun,I love zebras
iPa_ARf2KAU,TV for Dogs : Dog Relaxation TV &amp; Videos - Zebra Fun,Good vid!
iPa_ARf2KAU,TV for Dogs : Dog Relaxation TV &amp; Videos - Zebra Fun,Very good channel!
iPa_ARf2KAU,TV for Dogs : Dog Relaxation TV &amp; Videos - Zebra Fun,Cool vid!
iPa_ARf2KAU,TV for Dogs : Dog Relaxation TV &amp; Videos - Zebra Fun,Amazing clip!
iPa_ARf2KAU,TV for Dogs : Dog Relaxation TV &amp; Videos - Zebra Fun,"Nevermind calming the dog; it really calms me after a brutal night at work. I simply love these videos, thank you!"
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Thank you so much for this class as the advice really helped me. Thanks!!!
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,I needed this video! Awesome job and thanks for sharing..
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"I CANNOT draw eyes , so I just draw a red mark across the face and wrote supreme ✌🏻😗"
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"You are so talented and it was not only incredibly helpful to see each stage of you painting the dog, but also highly amusing and relaxing - loved the banter with your husband! Thank you very much for sharing. Have made notes from this video to help me with my first dog portrait!"
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Thank you so much for this video! I’m so inspired to paint my grand dog Tessa!
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Thank you for helping me have a better idea on how to paint a dog. I have one to start!
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Could you please do a tutorial of a boxer dog?
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,What kind of brush do you use for the whiskers?
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Beautiful
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"hi. oh wow!! thats looks great. ur talented. god bless. thank u for video. my cat had pass away and i would love u to paint a pic of my cat. it be the best gift for my daughter, for christmas.  i will keep in touch for more input. thanks. fm nyc. gn🌷🙏"
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Can you draw one for me cause my daughter loves to paint.
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Awesome subscribe to your channel
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,How do you paints not dry while on your palette?
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"I love how you show the photo and colours the same time, really helps a lot and I can lean step by step. Wonderful painting! Thank you."
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"omg, I absolutely LOVE the conversation you're having with your husband!! :)"
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"Just came across your video. Doing a painting of our English Springer. Very helpful video! And love the ""facts"" and humor sprinkled in! Thank you"
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,So great. Love it so much. Thanks a lot for this Video! It can help  a lot! :-*
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Your so good at painting keep it up 😊you deserve a subscribe thing
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,beautiful
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,That looks beautiful I’m working on a dog painting right now in art class and this is very helpful👍🏽
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Lovely Work Thanks.
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Thank you your are good I will try it my self
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Learned so much today.  Thank you Angela Anderson.
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,.................
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,It always amazes me how those eyes come alive when you put the last two colours in.
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,I would love to try to paint my kids - my German Shepherd’s but I can NOT draw a lick. I would not even know where to start but you make it look SO EASY but you are also so VERY talented. I love you work!! ❤️
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Just like the female Bob Ross!!!  I love it!! God bless.
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"This is a great demonstration  acrylic dries so fast,  how do you keep your pallets moist.  I love your process thanks"
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"I love your paintings but I am hearing impaired and you trail off while speaking many times   therefore I can't follow you.  You may say, as many people do, ""What I said was not important"", but EVERYTHING you say is important when giving instruction - even jokes.  I cannot understand the gentleman at all!"
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"cute!  I found it a bit hard to tell what she was saying sometimes.  Maybe her mouth was too close to the mike, or she has a habit of mumbling just a little, but the gravely, monotone voice was hard to make out at times.  He sounded clear, however.  It's probably just my poor hearing.  Anyway this was great to watch."
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,I have a poodle but this still helped alot thx so much!
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Thanks! 😊
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"I would LOVE if u would paint a golden doodle. We just found out ours has a very aggressive cancer. He’s family. We’re heartbroken:(
Hugs,
Lin"
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Amazing beautiful beautiful painting love it
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,That dog is cute
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Woooow 😱😱 increíblemente hermoso 😍😍felicidades 👏👏 saludos desde Costa Rica un abrazo 😘😘
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Thank you so much for this lesson! I learned so much and he is adorable!!!
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,I tried to paint i today
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"Hi Angela and Mark 
First time watching this video and already learnt so much
I have just started painting on large rocks ( animals)
Thanks"
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Awww... adorable! I want to cuddle!!
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,I'm trying to eat while I'm watching you but Ya'll have me laughing!!!! Ya'll are too funny...or I should say that your hubby is too funny!!
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"I absolutely love you two! Ya'll are a delight to watch and listen too. And Angela, I love the way you paint. An inspiration! And your hubby... so ""comical,"" as my grandmother used to say to my grandfather (he could be so funny). Your program is very uplifting! God bless you two sweet people!!!! From little ole"" me....Barbara J."
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"Excellent work, very nice"
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Your SOOO FREAKING GOOD! 😋Thank you Thank You for the great instructions n sharing your beautiful gift with us !!!! I just subscribed I can't wait to watch and learn more! Oh and I love you n Marks interactions n humor it is a pleasure to listen to lol God Bless!
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Do you use the unbleached titanium because it doesn’t change the color too much?
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"First Class painting , The problem for me is yet another woman and man vid,There seem to be more and more with the man spoiling g the vid,Do you not do any on your own."
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Thank you for the wonderful tutorial what sweetheart dogie.
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,my favorite of all your tutorials! It was so inspiring! I loved learning how to make fur! And the little button nose was so awesome! But what really got me? When the eyes came to life! Oh my! A puppy was born before my eyes! Love Love LOVE this tutorial... Highly recommend it! <3
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,is there a traceable? So cute!!
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"I just found your YouTube channel a few days ago and have had fun watching your tutorials.  I might even get brave enough to try painting one!  As I've been watching this, I've thought how perfect it is...then you do another color, and it's gets MORE perfect...then again!  Amazing!  Thank you so much for sharing your talents! And for the bantering between you and your husband...Makes me laugh :)"
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"Angela, this is the first tutorial I've followed from you; wish I could send you a picture. I'm a beginner and this was very challenging but I love my puppy! Btw, I was introduced to you through Cinnamon Cooney so I'll be sure to post on her FB page. Thank you very much. Sending light and happiness your way."
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,He is very cute for sure!  Great job!  TFS!
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Wonderful job!  I learn so much from you.  Thank you!  He looks so life like! Amazing!!!!
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"Wow ; bravo Angela very very well done  painting the  Spaniel  Puppy it was Easy to follow and i thank you very much for sharing your tutorial , and to be there for us ; i am your new fan from Montréal, Québec ;"
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,You are very talented.   Thanks to you and Mark....
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"Angela, the dog very nice!!!"
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Loved this.  I would like to see a really short haired dog painted.  I am trying to do a Boston Terrier for my husband.  She is beginning to gray a little.
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"Krása, jako živý"
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,I think i am very late.... This is the first time i saw your channel🙁.... But at the same time i am very happy.... Mam and sir u both r superb and the painting is  jst fab. 👌....lots of love from INDIA☺
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,MY DOG IS JUST LIKE THAT!
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,What if you cant draw???
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,What brand of paint brush you use?
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"Por favor ¿Me puede mostrar que pinceles usa para pintar el pelo  de esta linda  mascota.
infinitas gracias."
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Hi Angela.  I just want to say thank you for the excellent drawing lesson... I hope I can paint him as cute as my sketch. 😜
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,I have learned so much tonight. Thank you. I love doing pet portraits. I will try this one tomorrow.
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Omg this is the cutest  painting ever!
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,So cute
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,LOVE!!!
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,I don't think I ever saw a dog that didn't have brown eyes. They're beautiful.
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,This is amazing. I'm sure I could  feel the softness of his fur. Thanks you.
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,This looks unbelievable! Cannot hide my anticipation to view similar to this. Great job.
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Thank you.. I'm just starting to paint again after a long time.. I haven't had any lessons or instructions. So this will help...
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Enjoyed this alot! You should do more animals! I love this. Thank you so much!
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,dog is adorable.would love to see you paint a lamb in the future .lamb's fur is tricky to paint
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,this is the first time that I have seen you on you tube.  I have to tell you how much I enjoyed it and learned from it.  I love how casual and fun you and mark make watching.  thank you so much.  Looking forward to more in the future.  God bless.
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,this is fabulous. would love a dog series.
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,IS IT OK TO USE WHITE  GESSO TO PRIME THE CANVAS BEFORE YOU START PAINTING  ?
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Fascinating
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"What was the .com that we can share with you, it was to fast for me to hear♥️♥️"
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"Angela this is awesome, thank you. This will help me greatly with my dog paintings. Love this adorable doggie ❤️."
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Awh... So cute!  I have a Cavalier King Charles Spaniel and this will really help!
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Great 2 hours with tips as i am new at painting. Thank you. Robert
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,💖  Great video!  🌟 🌟  💗
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"Dein Bild sieht noch süßer als das Orginal aus , wunderschön,  dankeschön Angela für die Anleitung"
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,So adorable! Thank you. What kind of pen did you use? I didn’t catch what you said.
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Love your videos.  My only negative comment would be please try to stop mumbling.  I am an old lady and find it very difficult to understand what you are saying.  Really love this painting.
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Love it so much!!!  So cute!!! 💕
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,I watched your video as you were live painting him.  I'm a new painter (3 mo  - 79 yr old) and am in awe of all your videos and teaching.  Thank you.
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Will you be pairing a cat too.
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,When will you be doing a cat. 😀
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Oh my gosh!  You did a beautiful job painting him!  Thank you so much.
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"Terrific tutorial, Angela.  I think this cutie is one of my most favorites I’ve ever watched you do.  Thanks so much sharing a how to on such a smile maker :)"
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Just perfectly adorable❣️❣️❣️❣️❣️
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"Beautiful painting, adorable pup !!!"
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,This puppy has the cutest face! Love it!!!
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Who said less whiskers!!!! I missed the live !! Like to see what they painted lol🐒😁
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"You are awesome Angela love the detail you give us, loved the video 🎨👍🇬🇧🐕"
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Bow WOWZER!!!!
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,This looks so real and the nose is 3d looking. You have been hitting these painting out of the park the past several weeks and Im so glad I got to view several of them live.  Althea
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"This is so cute! Beautiful tutorials, thank you so much!"
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,""" . . . So, you'll see them in things like Hamilton.""

I lost it at that joke. Loving the ""facts,"" and the painting is amazing."
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"OMG his adorable, sorry I couldn't watch it, I live in Puerto Rico and my internet is out all I have is my phone and keeps buffering. Hopefully I can watch it. Thanks for your videos I appreciate them, you're a great artist, love the show."
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Awesome tutorial!!! I KNOW I can follow along with this one! You make it look like anyone could do it and that's one of the things I love about your videos!! You guys make a great team Angela and Mark! Thank you so much for all you do!!!! Blessings :)
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,You “own” this one Angela...he is awesome.
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Added  to my LONG to do list.You are a very special artist. Many thanks from a chilly Scotland.
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,In time for this amazing painting of a puppy since we are enterting the Year of the Dog this Chinese New Year
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,This dog was a very special painting I hope you will do more of them thank you so much
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"Too funny! You were laughing so much, your paint on the dog dried! Hahahahaha."
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Wow! I love how you've  done his eyes
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,vorei   farllo al mio cane i  provo grazie
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,YOU NAILED IT!
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,WOW!!!!!!!!!!!!!!!!!!!!!!!!
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Love this!  Why did you not put the one inner corner of his eye grey like the other one?
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,beautiful job!
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"As usual I am lost for words, Angela you are an amazing artist...thank you for sharing your love of art..."
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"Lol. 🤨 I am so sorry I missed this live. I won’t get to see you live until next week, sigh! Anyways, your tutorial was fun and the painting is beautiful."
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"Oh my gosh, he couldn't be any cuter!  Awesome tutorial Angela!  You are such an amazing teacher!  Thank you so much!"
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Can you do a cat next??  Pretty please!
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Amazing! So cute!
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,I really like the tutorials. Thank you.
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,The dog is ADORABLE Angela! Love it!! Thanks for the lesson! And thanks for a great show Angela and Mark! :)
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Sooooo cute and perfect
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"Hi guys, Thank you for your tutorials! I love the range of subjects that you paint:).  Question: if you paint over the lines of the puppy how do you know where to paint the puppy to?"
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,Wow....Angela!!!  He is sooooo sooooo precious!  And I love how real he looks!!!!!!!  You are totally the best!!!!!!!!!!!!!!  Love you guys!!!!!!!!!!
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"Merci Angela et Mark, j'ai adoré vous regarder faire ce beau Chien, je ne vous comprends pas mais l'art et la peinture n'ont pas de frontière, je suis désolée et vous devez être très marrante à vous entendre souvent rire ! Je vous adore"
DIm2Dvt5ky8,How to Paint a DOG 🎨 Acrylic Painting Tutorial LIVE! #yearofthedog,"Hi Angela and Mark, sorry I missed the first half of live show but it is amazing. You make it all seem so achievable Angela. Thank you."
